pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_003643,negative,229,01,197,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/197_segment_01.json
pair_003644,negative,229,01,271,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/271_segment_01.json
pair_003645,negative,229,01,282,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/282_segment_01.json
pair_003646,negative,229,01,388,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/388_segment_02.json
pair_003647,negative,229,01,390,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/390_segment_02.json
pair_003648,negative,229,01,433,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/433_segment_02.json
pair_003649,negative,229,01,465,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/465_segment_01.json
pair_003650,negative,229,01,655,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/655_segment_02.json
pair_003651,negative,229,01,748,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/748_segment_02.json
pair_003652,negative,229,01,748,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/748_segment_02.json
pair_003653,negative,229,01,782,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/782_segment_01.json
pair_003654,negative,229,01,889,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/889_segment_01.json
pair_003655,negative,229,02,028,02,,data/processed/representations/229_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/028_segment_02.json
pair_003656,negative,229,02,096,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/096_segment_01.json
pair_003657,negative,229,02,282,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/282_segment_01.json
pair_003658,negative,229,02,297,02,,data/processed/representations/229_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/297_segment_02.json
pair_003659,negative,229,02,430,02,,data/processed/representations/229_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/430_segment_02.json
pair_003660,negative,229,02,460,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/460_segment_01.json
pair_003661,negative,229,02,460,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/460_segment_01.json
pair_003662,negative,229,02,655,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/655_segment_01.json
pair_003663,negative,229,02,666,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/666_segment_01.json
pair_003664,negative,229,02,734,02,,data/processed/representations/229_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/734_segment_02.json
pair_003665,negative,229,02,755,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/755_segment_01.json
pair_003666,negative,229,02,760,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/760_segment_01.json
pair_003667,negative,229,02,859,01,,data/processed/representations/229_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/859_segment_01.json
pair_003668,negative,229,02,889,01,,data/processed/representations/229_segment_02.json,data/processed/representations/889_segment_01.json
pair_003669,negative,234,01,028,01,,data/processed/representations/234_segment_01.json,data/processed/representations/028_segment_01.json
pair_003670,negative,234,01,082,01,,data/processed/representations/234_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/082_segment_01.json
pair_003671,negative,234,01,104,01,,data/processed/representations/234_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/104_segment_01.json
pair_003672,negative,234,01,164,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/164_segment_02.json
pair_003673,negative,234,01,271,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/271_segment_02.json
pair_003674,negative,234,01,380,01,,data/processed/representations/234_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/380_segment_01.json
pair_003675,negative,234,01,518,02,,data/processed/representations/234_segment_01.json,data/processed/representations/518_segment_02.json
pair_003676,negative,234,01,617,02,,data/processed/representations/234_segment_01.json,data/processed/representations/617_segment_02.json
pair_003677,negative,234,01,664,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/664_segment_02.json
pair_003678,negative,234,01,759,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/759_segment_02.json
pair_003679,negative,234,01,782,01,,data/processed/representations/234_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/782_segment_01.json
pair_003680,negative,234,01,826,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/826_segment_02.json
pair_003681,negative,234,01,866,02,,data/processed/representations/234_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/866_segment_02.json
pair_003682,negative,234,01,894,01,,data/processed/representations/234_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/894_segment_01.json
pair_003683,negative,234,02,095,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/095_segment_02.json
pair_003684,negative,234,02,271,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/271_segment_01.json
pair_003685,negative,234,02,271,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/271_segment_02.json
pair_003686,negative,234,02,301,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/301_segment_02.json
pair_003687,negative,234,02,465,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/465_segment_02.json
pair_003688,negative,234,02,550,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/550_segment_01.json
pair_003689,negative,234,02,550,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_02.json
pair_003690,negative,234,02,605,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/605_segment_01.json
pair_003691,negative,234,02,655,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/655_segment_01.json
pair_003692,negative,234,02,678,02,,data/processed/representations/234_segment_02.json,data/processed/representations/678_segment_02.json
pair_003693,negative,234,02,715,02,,data/processed/representations/234_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/715_segment_02.json
pair_003694,negative,234,02,715,02,,data/processed/representations/234_segment_02.json,data/processed/representations/715_segment_02.json
pair_003695,negative,234,02,900,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/900_segment_01.json
pair_003696,negative,234,02,900,01,,data/processed/representations/234_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/900_segment_01.json
pair_003697,negative,239,01,074,01,,data/processed/representations/239_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/074_segment_01.json
pair_003698,negative,239,01,081,01,,data/processed/representations/239_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/081_segment_01.json
pair_003699,negative,239,01,081,02,,data/processed/representations/239_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/081_segment_02.json
pair_003700,negative,239,01,100,01,,data/processed/representations/239_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/100_segment_01.json
pair_003701,negative,239,01,167,02,,data/processed/representations/239_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/167_segment_02.json
pair_003702,negative,239,01,353,02,,data/processed/representations/239_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/353_segment_02.json
