pair_id,pair_type,transformation,component_transformed,score_melody,score_harmony,score_rhythm,simple_average,weighted_average,score_global,score_gap,transformed_component_score,global_delta,observations
pair_002164,positive,ornamentation,Melodia,0.585714,0.000000,0.000000,0.195238,0.234286,0.234286,0.585714,0.585714,-0.351428,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002165,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.080626,0.026875,0.020156,0.020156,0.080626,0.080626,-0.060470,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002166,positive,reharmonization,Harmonia,0.000000,0.680555,0.000000,0.226852,0.238194,0.238194,0.680555,0.680555,-0.442361,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002167,positive,simplification,Harmonia,0.000000,0.876781,0.000000,0.292260,0.306873,0.306873,0.876781,0.876781,-0.569908,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002168,positive,simplification,Melodia,0.541600,0.000000,0.000000,0.180533,0.216640,0.216640,0.541600,0.541600,-0.324960,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002169,positive,tempo_change,Ritmo,0.000000,0.000000,0.333333,0.111111,0.083333,0.083333,0.333333,0.333333,-0.250000,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002170,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002171,positive,melody_harmony_rhythm,Combinações,1.000000,0.645833,0.333333,0.659722,0.709375,0.709375,0.666667,0.659722,0.049653,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002172,positive,melody_harmony,Combinações,1.000000,0.645833,1.000000,0.881944,0.876042,0.876042,0.354167,0.881944,-0.005902,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002173,positive,harmony_rhythm,Combinações,1.000000,0.645833,0.333333,0.659722,0.709375,0.709375,0.666667,0.659722,0.049653,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002174,positive,melody_rhythm,Combinações,1.000000,1.000000,0.333333,0.777778,0.833333,0.833333,0.666667,0.777778,0.055555,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_002175,positive,chord_substitution,Harmonia,0.000000,0.645833,0.000000,0.215278,0.226042,0.226042,0.645833,0.645833,-0.419791,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002176,positive,duration_scaling,Ritmo,0.000000,0.000000,0.043307,0.014436,0.010827,0.010827,0.043307,0.043307,-0.032480,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_002177,positive,interval_modification,Melodia,0.646783,0.000000,0.000000,0.215595,0.258713,0.258713,0.646783,0.646783,-0.388070,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002178,positive,ornamentation,Melodia,0.603175,0.000000,0.000000,0.201058,0.241270,0.241270,0.603175,0.603175,-0.361905,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002179,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.042238,0.014079,0.010559,0.010559,0.042238,0.042238,-0.031679,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_002180,positive,reharmonization,Harmonia,0.000000,0.673611,0.000000,0.224537,0.235764,0.235764,0.673611,0.673611,-0.437847,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002181,positive,simplification,Harmonia,0.000000,0.821181,0.000000,0.273727,0.287413,0.287413,0.821181,0.821181,-0.533768,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002182,positive,simplification,Melodia,0.358730,0.000000,0.000000,0.119577,0.143492,0.143492,0.358730,0.358730,-0.215238,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002183,positive,tempo_change,Ritmo,0.000000,0.000000,0.333333,0.111111,0.083333,0.083333,0.333333,0.333333,-0.250000,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002184,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002185,positive,melody_harmony_rhythm,Combinações,1.000000,0.649081,0.344086,0.664389,0.713200,0.713200,0.655914,0.664389,0.048811,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002186,positive,melody_harmony,Combinações,1.000000,0.649081,1.000000,0.883027,0.877178,0.877178,0.350919,0.883027,-0.005849,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002187,positive,harmony_rhythm,Combinações,1.000000,0.649081,0.344086,0.664389,0.713200,0.713200,0.655914,0.664389,0.048811,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_002188,positive,melody_rhythm,Combinações,1.000000,1.000000,0.344086,0.781362,0.836022,0.836022,0.655914,0.781362,0.054660,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_002189,positive,chord_substitution,Harmonia,0.000000,0.649081,0.000000,0.216360,0.227178,0.227178,0.649081,0.649081,-0.421903,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002190,positive,duration_scaling,Ritmo,0.000000,0.000000,0.086294,0.028765,0.021574,0.021574,0.086294,0.086294,-0.064720,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002191,positive,interval_modification,Melodia,0.641975,0.000000,0.000000,0.213992,0.256790,0.256790,0.641975,0.641975,-0.385185,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002192,positive,ornamentation,Melodia,0.600000,0.000000,0.000000,0.200000,0.240000,0.240000,0.600000,0.600000,-0.360000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002193,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.085433,0.028478,0.021358,0.021358,0.085433,0.085433,-0.064075,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002194,positive,reharmonization,Harmonia,0.000000,0.684921,0.000000,0.228307,0.239722,0.239722,0.684921,0.684921,-0.445199,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_002195,positive,simplification,Harmonia,0.000000,0.754365,0.000000,0.251455,0.264028,0.264028,0.754365,0.754365,-0.490337,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
